gaussian10ImgSnr,13.601396621011837
gaussian30ImgSnr,4.176628238770554
sap01ImgSnr,-2.109282040302138
sap005ImgSnr,0.9411705580765701
bf33Gaussian10ImgSnr,17.750205305510235
bf55Gaussian10ImgSnr,14.8617693715891
bf33Gaussian30ImgSnr,12.61546271485485
bf55Gaussian30ImgSnr,13.285706978873229
bf33Sap01ImgSnr,6.321533560993381
bf55Sap01ImgSnr,8.5023804619948
bf33Sap005ImgSnr,9.493593426061578
bf55Sap005ImgSnr,11.195811514440253
md33Gaussian10ImgSnr,17.652308276599705
md55Gaussian10ImgSnr,15.991352411582778
md33Gaussian30ImgSnr,11.093347007658128
md55Gaussian30ImgSnr,12.883283826551569
md33Sap01ImgSnr,14.828781499827555
md55Sap01ImgSnr,15.748361496893535
md33Sap005ImgSnr,19.157288984810222
md55Sap005ImgSnr,16.374321668545118
ocGaussian10ImgSnr,13.282828602988953
ocGaussian30ImgSnr,11.127140205114301
ocSap01ImgSnr,-2.199296062408528
ocSap005ImgSnr,5.390164345407027
coGaussian10ImgSnr,13.578326040727989
coGaussian30ImgSnr,11.154888889154522
coSap01ImgSnr,-2.5202701084175034
coSap005ImgSnr,5.415025016141369
